title,date,full_text,link
"Gore Exhibiting Next-Gen Fabrics, High-Performance Cables, Materials at AUSA 2017","October 6, 2017","Gore will be exhibiting products from both GORE® Military Fabrics and GORE® Cables and Materials–engineered to perform reliably on the battlefield and in the air–at the 2017 AUSA Annual Meeting on October 9-11 in Washington, D.C.",https://www.microwavejournal.com/articles/29188-gore-exhibiting-next-gen-fabrics-high-performance-cables-materials-at-ausa-2017
RF GaN Market Nearing $750 Million,"October 4, 2017","Revenue for RF GaN devices increased by slightly more than 23 percent in 2016, and demand is expected to grow, according to market research firm Strategy Analytics. Growth in defense applications, particularly radar, communications and EW, will offset flat revenue from the wireless infrastructure segment.",https://www.microwavejournal.com/articles/29176-rf-gan-market-nearing-750-million
TE Connectivity's New Circular Connectors Authorized for Nett Warrior Program,"October 4, 2017","TE Connectivity (TE) has released its O.C.H. micro circular connectors, in accordance with standards specified by the U.S. Army’s Nett Warrior program.",https://www.microwavejournal.com/articles/29174-te-connectivitys-new-circular-connectors-authorized-for-nett-warrior-program
Harris to Develop Battlespace Communications Network for Asia-Pacific Country,"October 4, 2017",Harris Corporation has received a $260 million order to develop an integrated tactical communications network as part of an Asia-Pacific country’s modernization program.,https://www.microwavejournal.com/articles/29173-harris-to-develop-battlespace-communications-network-for-asia-pacific-country
Xilinx Delivers Zynq UltraScale+ RFSoC Family Integrating the RF Signal Chain,"October 4, 2017","Xilinx announced delivery of its Zynq® UltraScale+™ RF SoC family, a breakthrough architecture integrating the RF signal chain into an SoC for 5G wireless, cable remote-PHY and radar. Based on a 16 nm UltraScale+ MPSoC architecture, the programmable RF SoCs monolithically integrate RF data converters, for up to 50–75 percent system power and footprint reduction, and soft-decision forward error correction (SD-FEC) cores to meet 5G and DOCSIS 3.1 standards. With silicon samples already shipping to multiple customers, the early access program for the Zynq UltraScale+ RF SoC family is now available.",https://www.microwavejournal.com/articles/29170-xilinx-delivers-zynq-ultrascale-rfsoc-family-integrating-the-rf-signal-chain
DARPA's New Radar Sensor Provides Clear Vision in Any Weather,"October 3, 2017","DARPA’s Video Synthetic Aperture Radar (ViSAR) program recently completed flight tests, successfully demonstrating a new sensor that can capture real-time video through clouds.",https://www.microwavejournal.com/articles/29161-darpas-new-radar-sensor-provides-clear-vision-in-any-weather
AXIe Consortium Announce Optical Communication Standard for Instrumentation Systems,"October 3, 2017","The AXIe Consortium announced a new specification, Optical Data Interface, suitable for high-speed instrumentation systems addressing challenging applications in 5G communications, mil/aero and advanced communication research. The AXIe Consortium was joined by Conduant Corporation, Guzik Technical Enterprises, Intel Corporation, Keysight Technologies, Samtec Incorporated and Xilinx in endorsing the standard and stating their plans to offer components or instrumentation products compliant with the new standard.",https://www.microwavejournal.com/articles/29160-axie-consortium-announce-optical-communication-standard-for-instrumentation-systems
Orbital ATK Awarded $350M Advanced Anti-Radar Guided Missile Contract,"October 2, 2017",Orbital ATK has been awarded a contract worth as much as $350 million from the U.S. Navy to continue full-rate production (FRP) of the AGM-88E Advanced Anti-Radiation Guided Missile (AARGM).,https://www.microwavejournal.com/articles/29149-orbital-atk-awarded-350m-advanced-anti-radar-guided-missile-contract
Streamlined Processes Enable Short Lead Times for GORE® High Speed Data Cables,"October 2, 2017","W. L. Gore & Associates, Inc. (Gore) has recently upgraded its site manufacturing infrastructure in New Garden, Pa., significantly reducing product delivery time to OEMs and end users.",https://www.microwavejournal.com/articles/29148-streamlined-processes-enable-short-lead-times-for-gore-high-speed-data-cables
AtlanTecRF Launches Ethernet Controlled Ka-Band Loop Test,"October 2, 2017",AtlanTecRF has launched the new ALR series of Ka-Band Loop Test Translators (LTT) with Ethernet Control for Satcom testing.,https://www.microwavejournal.com/articles/29144-atlantecrf-launches-ethernet-controlled-ka-band-loop-test
Mercury Systems Receives $5.3M Microelectronics Order for Precision Guided Munitions,"September 28, 2017","Mercury Systems, Inc. announced it received a $5.3M follow-on order from a leading defense prime contractor for high-performance GPS SAASM for a precision guided munitions program.",https://www.microwavejournal.com/articles/29124-mercury-systems-receives-53m-microelectronics-order-for-precision-guided-munitions
"New Ruggedized Gore® Aerospace HDMI Cables, 2.0 Version for Civil Aircraft","September 28, 2017","W. L. Gore & Associates (Gore) introduces a new ruggedized 2.0 version of GORE® Aerospace HDMI Cables engineered with a revolutionary fluoropolymer fiber material that is extremely abrasion-resistant without sacrificing size, weight or durability.",https://www.microwavejournal.com/articles/29123-new-ruggedized-gore-aerospace-hdmi-cables-20-version-for-civil-aircraft
IMSAR Introduces Extended Range Imaging Radar,"September 28, 2017","IMSAR is expanding its line of world-class miniaturized synthetic aperture radar (SAR) systems to include a new extended range version optimized for higher altitude, faster aircraft, both manned and unmanned.",https://www.microwavejournal.com/articles/29122-imsar-introduces-its-new-extended-range-imaging-radar
Gore™ Cable Protection Systems for Packaging Interconnects in Civil Aircrafts,"September 26, 2017",W. L. Gore & Associates (Gore) introduces its new GORE™ Cable Protection Systems for packaging copper and fiber interconnects in civil aircraft applications.,https://www.microwavejournal.com/articles/29118-gore-cable-protection-systems-for-packaging-interconnects-in-civil-aircrafts
Mercury Systems Launches Built-in-Test Platform for System-Wide Fault Detection,"September 26, 2017","Mercury Systems, Inc. announced the launch of its Diagnostic Support Tools (DST) software suite, which provides the capabilities required for customers to build a robust subsystem Built-In-Test (BIT) for system integrity during system boot and application execution.",https://www.microwavejournal.com/articles/29116-mercury-systems-launches-built-in-test-platform-for-system-wide-fault-detection
ViaSat and Boeing Complete CDR for ViaSat-3 Satellites,"September 26, 2017","ViaSat Inc. announced completion of the critical design review (CDR) of the ViaSat-3 payload last week, following the bus CDR conducted with Boeing in mid-August. ViaSat and Boeing will now build, integrate and test the first two satellites.",https://www.microwavejournal.com/articles/29112-viasat-and-boeing-complete-cdr-for-viasat-3-satellites
Cree Names New CEO: Former Freescale CEO and TI Exec,"September 25, 2017","Cree, Inc. announced that semiconductor industry veteran Gregg Lowe — former CEO of Freescale and 28-year veteran of TI — will be the company's new president and CEO. GaN supplier Wolfspeed will be part of Lowe's portfolio.",https://www.microwavejournal.com/articles/29107-cree-names-new-ceo-former-freescale-ceo-and-ti-exec
Saab Receives Order for Giraffe 1X AESA Radar,"September 25, 2017",Saab has signed a contract for delivery of the Giraffe 1X surface radar system.,https://www.microwavejournal.com/articles/29098-saab-receives-order-for-giraffe-1x
Space Alliance to Accelerate BlackSky Geospatial Platform and High Revisit Rate Constellation,"September 25, 2017","The Space Alliance, formed by Thales Alenia Space and Telespazio, signed a partnership with Spaceflight Industries partner to accelerate the BlackSky Geospatial Platform and High Revisit Rate Constellation.",https://www.microwavejournal.com/articles/29096-space-alliance-to-accelerate-blacksky-geospatial-platform-and-high-revisit-rate-constellation
Leti Develops Proof of Concept to Test Wireless Systems in Aircraft,"September 21, 2017","Leti announced it has developed a methodology for testing high-speed wireless communications on airplanes that allows different system deployments in cabins, and assesses wireless devices before they are installed. ",https://www.microwavejournal.com/articles/29088-leti-develops-proof-of-concept-to-test-wireless-systems-in-aircraft
Mercury Systems Receives $3.8M Order for Advanced Electronic Warfare Application,"September 20, 2017","Mercury Systems, Inc. announced it received a $3.8 million order from a leading defense prime contractor for high-performance radio frequency (RF) and microwave modules integrated into an advanced electronic warfare system. ",https://www.microwavejournal.com/articles/29081-mercury-systems-receives-38m-order-for-advanced-electronic-warfare-application
Qorvo® Expands Presence in Defense Market with Veteran-Owned U.S. Distributor,"September 19, 2017","Qorvo® announced that it has entered into a channel partnership with Veterans Trading Company (VTC), LLC. ",https://www.microwavejournal.com/articles/29064-qorvo-expands-presence-in-defense-market-with-veteran-owned-us-distributor
